road,segmentNo,chainage,lat,lon
R506,2,37.059,24.1220549,89.8901386
R506,2,37.232,24.1225271,89.89177740000001
R506,2,37.257,24.1225827,89.8919719
R506,2,38.059,24.1285549,89.8945552
R506,2,38.650999999999996,24.1335274,89.896333
R506,2,38.688,24.133833,89.8964163
R506,2,39.059,24.136888600000002,89.89780520000001
R506,2,39.881,24.143221899999997,89.9036389
R506,3,39.881,24.143221899999997,89.9036389
R506,3,40.059,24.143777399999998,89.90388890000001
R506,3,41.059,24.1523889,89.90641670000001
R506,3,41.923,24.159416699999998,89.90425
R506,3,41.989,24.1600278,89.90436109999999
R506,3,42.059,24.1606111,89.90425
R506,3,43.059,24.1687771,89.9005
R506,3,43.494,24.176999300000002,89.9006944
R506,3,43.525,24.177332699999997,89.9006944
R506,3,44.593,24.182471600000003,89.90047220000001
R506,3,45.059,24.1866663,89.90025
R506,3,46.059,24.1956941,89.8997497
R506,3,46.291000000000004,24.1977497,89.89963859999999
R506,3,46.58,24.2003056,89.89955520000001
R506,3,47.58,24.2091111,89.8987497
R506,3,47.647,24.2096944,89.8988052
R506,3,47.666000000000004,24.2098611,89.8988608
R506,3,48.58,24.2178327,89.8998886
R506,3,48.617,24.2181382,89.8999719
R506,3,48.63399999999999,24.2182771,89.8999719
R506,3,49.644,24.2272216,89.9006667
R506,3,50.693999999999996,24.2356663,89.9015
R506,3,50.812,24.2393608,89.9029444
R506,3,51.443999999999996,24.241332999999997,89.90475
R506,3,51.505,24.241332999999997,89.9052778
R506,3,51.693999999999996,24.2417497,89.9070278
R506,3,52.51,24.2437497,89.9131944
R506,4,52.51,24.2437497,89.9131944
R506,4,52.693999999999996,24.2467774,89.9132222
R506,4,52.695,24.2500556,89.9140556
R506,4,53.693999999999996,24.251694399999998,89.919416
R506,4,53.733000000000004,24.2516389,89.91972159999999
R545,1,0.0,24.8545,89.3675827
R545,1,1.0,24.8553889,89.35794440000001
R545,1,1.317,24.855777800000002,89.3548611
R545,1,1.8119999999999998,24.8581944,89.35075
R545,1,1.84,24.8583611,89.3504444
R545,2,1.84,24.8583611,89.3504444
R545,2,2.0,24.8591944,89.3491941
R545,2,2.0140000000000002,24.85925,89.349083
R545,2,2.87,24.8613611,89.34122190000001
R545,2,3.705,24.8611944,89.332666
R545,2,3.87,24.8611944,89.3308882
R545,2,4.475,24.8610833,89.3249438
R545,2,4.83,24.8610833,89.3214438
R545,2,5.435,24.8608889,89.3155278
R545,2,5.845,24.8606944,89.31155559999999
R545,2,6.845,24.8614444,89.3015833
R545,2,7.86,24.8616389,89.291833
R545,2,8.356,24.8618333,89.2868608
R545,2,8.86,24.861777800000002,89.28130490000001
R545,2,9.29,24.8618333,89.2776938
R545,2,9.86,24.861694399999998,89.27202709999999
R545,2,10.34,24.8613056,89.26702709999999
R545,2,10.48,24.8611111,89.2658333
R545,3,10.48,24.8611111,89.2658333
R545,3,10.83,24.8614444,89.26261109999999
R545,3,10.865,24.8615278,89.2621944
R545,3,11.015,24.8617222,89.26088890000001
R545,3,11.455,24.8625,89.25661109999999
R545,3,11.76,24.8630833,89.2536944
R545,3,11.865,24.8633056,89.2525278
R545,3,12.87,24.8653889,89.2428886
R545,3,13.583,24.8676104,89.2363052
R545,3,13.87,24.867721600000003,89.2334997
R545,3,13.925,24.8677771,89.2330271
R545,3,14.405,24.8679993,89.22830490000001
R545,3,14.735,24.869221600000003,89.22547159999999
R545,3,14.885,24.8698882,89.22405490000001
R545,3,15.9,24.868971600000002,89.21475
R545,3,15.953,24.8688049,89.21427779999999
R545,3,16.455,24.867416,89.2095
R545,3,16.9,24.867721600000003,89.2051667
R545,3,17.075,24.8680549,89.2035833
R545,3,17.225,24.8683604,89.20222220000001
R545,3,17.91,24.8709716,89.1959719
R545,3,18.225,24.872416,89.1932497
R545,3,18.915,24.8754993,89.1874441
R545,3,19.385,24.8773882,89.18383299999999
R545,3,19.447,24.8776938,89.1832771
R545,3,19.915,24.878277100000002,89.178916
R545,3,20.56,24.876388199999997,89.1734993
R545,3,20.59,24.8758327,89.17305490000001
R545,4,20.59,24.8758327,89.17305490000001
R545,4,20.92,24.8735271,89.17080490000001
R545,4,21.55,24.8692771,89.16672159999999
R545,4,21.91,24.867693799999998,89.1636111
R545,4,22.91,24.8633611,89.155
R545,4,23.455,24.860916699999997,89.15025
R545,4,23.91,24.858861100000002,89.1462774
R545,4,24.91,24.854944399999997,89.1373886
R545,4,25.91,24.851083300000003,89.1286104
R545,4,26.545,24.8485274,89.1229438
R545,4,26.563000000000002,24.848444100000002,89.12272159999999
R545,4,26.897,24.847138600000005,89.1198327
R545,4,27.665,24.8441108,89.1128333
R545,4,27.895,24.8431663,89.11080559999999
R545,4,28.78,24.8406941,89.1027222
R545,4,28.895,24.8403608,89.10163890000001
R545,4,29.665,24.8384163,89.09438859999999
R545,4,29.895,24.837833,89.0923608
R545,4,30.395,24.836582999999997,89.0876663
R545,4,30.885,24.835333,89.08305490000001
R545,4,31.475,24.8338608,89.07761040000001
R545,4,31.488000000000003,24.8338052,89.0774716
R545,4,31.813000000000002,24.8330549,89.0744438
R545,5,31.813000000000002,24.8330549,89.0744438
R545,5,31.885,24.832916,89.0741382
R545,5,32.085,24.832110399999998,89.07180490000002
R545,5,32.69,24.830166000000002,89.0661667
R545,5,32.91,24.829499300000002,89.06425
R545,5,33.611999999999995,24.8272771,89.0578333
R545,5,33.92,24.8263049,89.05502779999999
R545,5,34.263000000000005,24.8251938,89.0518056
R545,5,35.0,24.8230827,89.0449441
R545,5,35.623000000000005,24.8213049,89.03908299999999
R545,5,35.864000000000004,24.8206104,89.036833
R545,5,35.882,24.82054422352941,89.03662344558822
R545,5,36.0,24.8201104,89.0352497
R545,5,36.965,24.8178882,89.0260271
R545,5,37.075,24.817666,89.0249993
R545,5,37.094,24.817638199999998,89.0248049
R545,5,37.965,24.815972199999997,89.0163333
R545,5,38.565,24.8150833,89.0105833
R545,6,38.565,24.8150833,89.0105833
R545,6,38.965,24.81603244542729,89.00683517406297
R545,6,39.232,24.816666,89.0043333
R545,6,39.907,24.8181104,88.9978886
R545,6,39.991,24.8184438,88.9972219
R545,6,40.007,24.818471600000002,88.9970552
R545,6,40.823,24.8196938,88.9892497
R545,6,41.0,24.8193049,88.9875274
R545,6,41.013999999999996,24.819249300000003,88.98733299999999
R545,6,41.034,24.819166,88.9871386
R545,6,41.26,24.818499300000003,88.9854163
R545,6,41.595,24.8165556,88.98277709999999
R545,6,41.607,24.8163889,88.9824993
R545,6,41.84,24.8146944,88.9810827
R545,7,41.84,24.8146944,88.9810827
R545,7,41.891999999999996,24.814277800000003,88.98086040000001
R545,7,42.0,24.8135,88.9804438
R545,7,42.713,24.8073611,88.9785271
R545,7,42.794,24.806694399999998,88.97822159999998
R545,7,42.81100000000001,24.8066389,88.9781382
R545,7,42.815,24.8064444,88.97799930000001
R545,8,42.815,24.8064444,88.97799930000001
R545,8,43.0,24.8058889,88.9761382
R545,8,43.04,24.80575,88.9757771
R545,8,43.318000000000005,24.805166699999997,88.973166
R545,8,44.0,24.8038056,88.9666111
R545,8,44.471000000000004,24.80375,88.96194440000001
R545,9,44.471000000000004,24.80375,88.96194440000001
R545,9,44.912,24.8043889,88.9576389
R545,9,44.943999999999996,24.804416699999997,88.9573333
R545,9,45.0,24.8045,88.9566667
R545,9,45.497,24.8058333,88.95200000000001
R545,9,46.0,24.807777800000004,88.9477774
R545,9,46.104,24.8079167,88.9467497
R545,9,46.196000000000005,24.8080278,88.9458608
R545,9,46.25,24.8080556,88.94527740000001
R545,9,47.0,24.8121667,88.94052740000001
R545,9,47.693000000000005,24.817916,88.9383608
R545,9,47.995,24.819527100000002,88.9359997
R545,9,48.303000000000004,24.8213604,88.93383299999999
R545,9,49.0,24.8259438,88.9291938
R545,9,49.96,24.832666,88.9233882
R545,9,49.973,24.832666,88.9233049
R545,9,50.0,24.8327771,88.92277709999999
R545,9,50.098,24.832916,88.92183270000001
R545,9,50.985,24.8364441,88.9141944
R545,9,51.0,24.8366108,88.9140278
R545,9,51.03,24.836721899999997,88.9138333
R545,9,51.35,24.838832999999997,88.9114167
R545,10,51.35,24.838832999999997,88.9114167
R545,10,51.565,24.8393608,88.91025
R545,10,51.858000000000004,24.8394163,88.91005559999999
R545,10,52.0,24.841944100000003,88.9066667
R545,10,52.035,24.8422497,88.9065833
R545,10,52.052,24.8424163,88.90652779999999
R545,10,53.0,24.849777399999997,88.90230559999999
R545,10,53.132,24.850444399999997,88.90119440000001
R545,10,54.0,24.8531111,88.89316629999999
R545,10,54.77,24.855277800000003,88.88583299999999
R545,10,54.78,24.855277800000003,88.88577740000001
R545,10,54.98,24.8558889,88.8839163
R545,10,55.99,24.8555,88.8743882
R545,10,57.0,24.8584167,88.8650833
R545,10,57.126999999999995,24.8591667,88.86413890000001
R545,10,57.165,24.8593611,88.8638611
R545,10,58.0,24.863166699999997,88.8569444
R545,10,58.736000000000004,24.8648056,88.8498886
R545,10,59.0,24.865416699999997,88.84722190000001
R545,10,59.056999999999995,24.8655556,88.8466663
R545,11,59.056999999999995,24.8655556,88.8466663
R545,11,59.6,24.8668327,88.84138859999999
R545,11,60.0,24.8676382,88.83761080000001
R545,11,60.053999999999995,24.8677771,88.83702740000001
R545,11,61.0,24.8698604,88.8279438
R545,11,62.0,24.8754438,88.8198327
R545,11,63.0,24.879832699999998,88.8120278
R545,11,63.82,24.8842497,88.8056389
R545,11,63.85,24.884444100000003,88.80538890000001
R545,11,64.0,24.885388600000002,88.80425
R545,11,64.99,24.8906663,88.7963608
R545,11,66.0,24.896027399999998,88.7879719
R545,11,66.884,24.9005,88.7806938
R545,11,67.0,24.9009167,88.779666
R545,11,67.03,24.9010278,88.779416
R545,11,67.212,24.9017778,88.77755490000001
R545,11,67.702,24.9035,88.77311040000001
R545,11,67.718,24.9035556,88.7729438
R545,11,67.914,24.90425,88.77111040000001
R545,11,67.93,24.9043056,88.7709438
R545,11,68.631,24.9061667,88.7646667
R545,11,68.93,24.9071111,88.7618889
R545,11,69.33,24.9078056,88.7579167
R545,11,69.373,24.907916699999998,88.7575
R545,11,69.96,24.9113611,88.7533056
R545,11,70.66,24.9172493,88.7517222
R545,12,70.66,24.9172493,88.7517222
R545,12,70.985,24.9200827,88.75102779999999
R545,12,72.0,24.9289438,88.7491941
R545,12,72.881,24.9368052,88.7483608
R545,12,73.0,24.938083,88.7482774
R545,12,73.542,24.942833,88.74688859999999
R545,12,73.842,24.9454163,88.74688859999999
R545,12,73.985,24.9466663,88.7468052
R545,12,74.585,24.9520833,88.74688859999999
R545,12,74.845,24.954277800000003,88.7474441
R545,12,75.0,24.9556667,88.7474441
R545,12,75.24600000000001,24.9579444,88.74747190000001
R545,12,76.0,24.9646389,88.7472497
R545,12,76.883,24.9725549,88.74749969999999
R545,12,77.0,24.9736104,88.74766629999999
R545,12,77.176,24.9753327,88.7478886
R545,12,78.0,24.9827216,88.74922190000001
R545,12,78.85600000000001,24.9903608,88.7504167
R545,12,78.982,24.9914997,88.7505833
R545,12,79.21300000000001,24.993694100000003,88.7508889
R545,12,79.817,24.998944100000003,88.7516389
R545,12,79.982,25.0004167,88.7519167
R545,12,80.185,25.0021389,88.7522222
R545,12,80.726,25.0069444,88.7529722
R545,12,80.982,25.0093889,88.75327779999999
R545,12,81.914,25.017360399999998,88.7554167
R545,12,81.98200000000001,25.017916,88.7555833
R545,12,82.572,25.0230827,88.7569167
R545,12,82.98200000000001,25.0268882,88.7576389
R545,12,83.259,25.029166,88.75788890000001
R545,12,84.025,25.035777399999997,88.7595556
R545,12,84.63,25.0413886,88.7601944
R545,13,84.63,25.0413886,88.7601944
R545,13,84.785,25.0416663,88.76038890000001
R545,13,85.025,25.0443886,88.76088890000001
R545,13,86.03200000000001,25.0535278,88.76288890000001
R545,13,87.01,25.060527800000003,88.7686382
R545,13,87.03200000000001,25.0607778,88.76905490000001
R545,13,88.03200000000001,25.0667216,88.7758882
R545,13,88.555,25.0701382,88.7799993
R545,13,89.02,25.0728604,88.7831382
R545,13,90.0,25.078999300000003,88.7903608
R545,13,90.008,25.0790549,88.7903886
R545,13,91.0,25.0851663,88.79758299999999
R545,13,91.734,25.089582999999998,88.80297220000001
R545,13,91.75,25.089694100000003,88.8031111
R545,13,91.84299999999999,25.0901941,88.80372220000001
R545,13,92.0,25.091138600000004,88.80508329999999
R545,13,93.0,25.096444100000003,88.81299999999999
R545,13,93.992,25.101944399999997,88.82047159999999
R545,13,94.193,25.1033611,88.82155490000001
R545,13,94.57600000000001,25.1061111,88.82380490000001
R545,13,94.777,25.107527800000003,88.82497159999998
R545,13,95.015,25.109305600000003,88.82633270000001
R545,13,95.427,25.1125833,88.82852709999999
R545,13,95.95200000000001,25.116888199999998,88.8299438
R545,13,96.02,25.1175271,88.8301382
R545,13,97.0,25.1259993,88.8333608
R545,13,97.175,25.1273049,88.834333
R545,13,97.227,25.1277216,88.8346663
R545,13,98.0,25.1339719,88.8374997
R545,13,99.0,25.1429997,88.8378608
R545,13,100.0,25.151916699999997,88.8395552
R545,13,100.41,25.1514444,88.84352740000001
R545,13,100.613,25.1514444,88.8439719
R545,13,100.99,25.1509444,88.8492497
R545,13,101.99,25.1478886,88.8586667
R545,13,102.035,25.147638600000004,88.8589167
R545,13,102.073,25.147388600000003,88.8591667
R545,13,102.99,25.141305199999998,88.8655833
R545,13,103.309,25.140138600000004,88.86833270000001
R545,13,103.99,25.137471899999998,88.8744438
R545,13,104.375,25.1365274,88.8779993
R545,13,104.99,25.1373886,88.88427740000002
R545,13,105.12,25.1376108,88.8854441
R545,13,106.0,25.1400552,88.89366629999999
R545,13,106.01700000000001,25.140138600000004,88.8938608
R545,13,106.135,25.140777399999997,88.8949719
R545,13,107.0,25.1381663,88.9031389
R545,13,107.12700000000001,25.137471899999998,88.9041389
R545,13,107.37100000000001,25.136388600000004,88.9062222
R545,13,108.12700000000001,25.128277100000002,88.91844379999999
R545,13,109.14,25.1261382,88.9206938
R545,13,109.561,25.1238049,88.92305490000001
R545,13,110.14,25.1206382,88.9277493
R545,13,110.508,25.119221600000003,88.93055490000002
R545,13,111.14,25.1164444,88.936083
R545,13,111.605,25.1155,88.9404719
R545,13,112.163,25.1131389,88.944833
R545,13,112.227,25.1128611,88.9453886
R545,13,112.34,25.11275,88.9464163
R545,13,112.353,25.11275,88.94652740000001
R545,13,112.42399999999999,25.112722199999997,88.9472219
R545,13,112.51799999999999,25.1126389,88.9481386
R545,13,112.913,25.1123611,88.9520556
R545,13,113.14,25.1121944,88.95402779999999
R545,13,113.693,25.1118056,88.95958329999999
R545,13,113.956,25.1116111,88.96211109999999
R545,13,114.14,25.1114167,88.96413890000001
R545,13,114.553,25.1111944,88.9678604
R545,13,115.14,25.11125,88.97372159999999
R545,13,116.14,25.1114444,88.98377740000001
R545,13,116.37200000000001,25.11143189727627,88.985883770428
R545,13,116.654,25.1114167,88.9884441
R545,13,116.73,25.11075,88.98849969999999
R545,13,116.83,25.11,88.9889163
R545,13,117.124,25.1093611,88.991333
R545,13,117.523,25.106972199999998,88.9942497
R545,13,117.712,25.106416699999997,88.99583299999999
R545,13,117.75200000000001,25.106611100000002,88.99624969999999
R545,13,117.83,25.106222199999998,88.9969719
R545,13,118.18,25.1057222,89.0000833
R545,14,118.18,25.1057222,89.0000833
R545,14,118.83,25.105277800000003,89.007
R545,14,119.427,25.1050833,89.0123333
R545,14,119.83,25.1045556,89.01702709999999
R545,14,120.309,25.1039444,89.0208327
R545,14,120.52600000000001,25.1034722,89.0224993
R545,14,120.83,25.1026389,89.0259993
R545,14,120.87200000000001,25.1026389,89.02622159999999
R545,14,120.93,25.102555600000002,89.02680490000002
R546,1,0.0,24.8065278,88.9780827
R546,1,0.064,24.806694399999998,88.978666
R546,1,0.08199999999999999,24.7900552,88.97880490000001
R546,1,0.7879999999999999,24.791888600000004,88.9854163
R546,1,0.845,24.8086389,88.9859997
R546,1,0.885,24.8087222,88.9864441
R546,1,1.0,24.8090556,88.9876386
R546,1,1.534,24.8113056,88.99202740000001
R546,1,1.85,24.8123611,88.9949441
R546,1,2.0340000000000003,24.812666699999998,88.996833
R546,1,2.06,24.8127222,88.99702740000001
R546,1,2.85,24.814277800000003,89.0059444
R546,1,2.985,24.8140556,89.0046667
R546,1,3.1719999999999997,24.8146111,89.0077778
R546,1,3.46,24.8150833,89.0105833
R547,1,0.0,24.8329716,88.9218882
R547,1,0.7,24.8390274,88.92402709999999
R547,2,0.7,24.8390274,88.92402709999999
R547,2,1.0,24.8414997,88.9251938
R547,2,1.93,24.8494163,88.92780490000001
R547,2,1.9380000000000002,24.8495552,88.9276938
R547,2,2.74,24.8558889,88.9250827
R547,2,3.0,24.8580556,88.9238882
R547,2,3.3,24.8603889,88.92261040000001
R547,2,3.33,24.860583300000002,88.9224993
R547,2,4.03,24.8664444,88.9204993
R547,2,4.94,24.8745271,88.920666
R547,2,5.062,24.8755827,88.9207216
R547,2,6.03,24.8843052,88.9199716
R547,2,7.04,24.8926108,88.9195827
R547,2,7.285,24.894833,88.9198604
R547,2,8.04,24.9012222,88.9187771
R547,2,8.512,24.9045278,88.91627779999999
R547,2,9.04,24.9091389,88.9145556
R547,2,9.631,24.9141667,88.91247220000001
R547,2,10.04,24.9172493,88.9109167
R547,2,10.8,24.9243327,88.9095833
R547,2,11.562000000000001,24.9308049,88.91
R547,2,11.895,24.9338052,88.90986109999999
R547,2,12.02,24.9351108,88.9092222
R547,2,12.363,24.937638600000003,88.9081667
R547,2,13.2,24.9434997,88.90572220000001
R547,2,14.025,24.9521944,88.90727779999999
R547,2,15.025,24.961027800000004,88.90786109999999
R547,2,15.225999999999999,24.9615833,88.9063333
R547,2,15.93,24.9650833,88.9039444
R547,3,15.93,24.9650833,88.9039444
R547,3,16.03,24.9653333,88.9000556
R547,3,17.03,24.9680827,88.89058299999999
R547,3,17.157,24.968306291549297,88.88988240718311
R547,3,17.74,24.9693327,88.88666629999999
R547,3,17.974,24.9699993,88.8847219
R547,3,18.191,24.970610399999998,88.8827771
R547,3,18.74,24.972388199999997,88.87722159999998
R547,3,18.87,24.972777100000002,88.8777493
R547,3,19.003,24.97311920555555,88.87523504583334
R547,3,19.086,24.9733327,88.873666
R547,3,19.548,24.9748049,88.8701382
R547,3,19.74,24.975349463380283,88.86844805915493
R547,3,19.832,24.9756104,88.8676382
R547,3,20.74,24.978471600000002,88.8590833
R547,3,21.635,24.9811104,88.8509444
R547,3,21.675,24.9812493,88.8505833
R547,3,21.74,24.981471600000003,88.84977740000001
R547,3,22.74,24.982860413559322,88.84022002711866
R547,3,22.92,24.983110399999997,88.8384997
R547,3,23.228,24.984638600000004,88.8359719
R547,3,23.74,24.987388600000003,88.83197159999999
R547,3,24.765,24.993721899999997,88.82480490000002
R547,3,25.23,24.996638600000004,88.821416
R547,3,26.165,25.002527800000003,88.8149722
R547,3,26.23,25.0030556,88.81447220000001
R547,3,26.758000000000003,25.0066111,88.811
R547,3,27.23,25.01,88.8076667
R547,3,28.23,25.016305600000003,88.8010556
R547,3,29.23,25.0206104,88.7924441
R547,3,29.484,25.021666,88.79033299999999
R547,3,30.23,25.025610399999998,88.7843608
R547,3,30.316999999999997,25.0261104,88.7836663
R547,3,31.23,25.030860399999998,88.7764438
R547,3,31.78,25.0337497,88.7720827
R547,3,32.23,25.0361108,88.7685271
R547,3,33.23,25.041833,88.7604444
R547,3,33.25,25.041332999999998,88.7603611
R547,4,33.25,25.041332999999998,88.7603611
R547,4,34.245,25.0446108,88.7515833
R547,4,34.29,25.0446663,88.75125
R547,4,34.64,25.045916300000002,88.7481663
R547,4,34.815,25.0469719,88.7469441
R547,4,34.908,25.047583,88.7461941
R547,4,35.31,25.051083300000002,88.7451108
R547,4,35.582,25.052916699999997,88.7437497
R547,4,36.094,25.05625,88.740083
R547,4,36.3,25.057444399999998,88.7384163
R547,4,36.668,25.0595556,88.7358608
R547,4,37.3,25.0621944,88.7301382
R547,4,37.306,25.062333300000002,88.7299993
R547,4,38.27,25.0676104,88.72205490000002
R547,4,38.3,25.0676104,88.7221938
R547,4,38.541,25.0690827,88.72058270000001
R547,4,38.747,25.0702493,88.7192771
R547,4,39.186,25.0721938,88.7154167
R547,4,39.3,25.0726382,88.7143056
R547,4,40.12,25.075638199999997,88.70697220000001
R547,4,40.37,25.0762216,88.7055556
R547,4,41.28,25.0796104,88.6963608
R547,4,41.852,25.0813882,88.69102740000001
R547,4,42.28,25.082693799999998,88.6871663
R547,4,42.516000000000005,25.0834997,88.684833
R547,4,42.863,25.085138600000004,88.6816382
R547,4,43.27,25.0860274,88.677916
R547,4,43.674,25.0873052,88.6733882
R547,4,43.985,25.0878052,88.6712216
R547,4,44.01,25.087888600000003,88.67102709999999
R547,4,44.26,25.0887497,88.6690549
R547,4,44.638000000000005,25.090388600000004,88.6655556
R547,4,45.26,25.093083,88.66025
R547,4,46.265,25.097971899999997,88.6514444
R547,4,47.265,25.1024167,88.64277740000001
R547,4,48.262,25.10525,88.6338052
R547,4,48.29,25.1053889,88.6335274
R547,4,49.005,25.1073056,88.62647159999999
R547,4,49.28,25.1085,88.6242493
R547,4,50.177,25.1118056,88.61616670000001
R547,4,50.28,25.112138899999998,88.61525
R547,4,50.423,25.1126667,88.61394440000001
R547,4,51.022,25.1151111,88.6086944
R547,4,51.275,25.1161111,88.6065
R547,4,51.438,25.1172493,88.6041944
R547,4,52.275,25.1209438,88.5980552
R547,4,52.409,25.121582699999998,88.5971386
R547,4,53.018,25.124610399999998,88.5919997
R547,4,53.27,25.125749300000003,88.589833
R547,4,53.298,25.125749300000003,88.5896386
R547,4,54.27,25.1213049,88.5812771
R547,4,54.38399999999999,25.1208049,88.5804438
R547,4,54.638000000000005,25.119666,88.5782493
R547,4,54.803000000000004,25.1192771,88.5767771
R547,4,55.21,25.1179993,88.57297159999999
R547,4,55.27,25.1176382,88.571916
R547,4,55.446000000000005,25.1172493,88.57072159999998
R547,4,55.798,25.1162222,88.56772159999998
R547,4,56.172,25.115083300000002,88.564
R547,4,56.263000000000005,25.114773807142853,88.56273612142857
R547,4,56.27,25.11475,88.56263890000001
R547,4,57.27,25.111277800000003,88.5539444
R547,4,57.443000000000005,25.1105,88.5524444
R547,4,58.255,25.1063889,88.5454441
R547,4,58.57,25.1053611,88.5436108
R547,4,59.25,25.1018889,88.5372219
R547,4,59.522,25.1008333,88.53474969999999
R547,4,59.815,25.098333,88.5338608
R547,4,60.26,25.0942774,88.5329716
R547,4,60.705,25.090444100000003,88.53222159999999
R547,4,61.26,25.0853052,88.53141600000001
R547,4,61.905,25.0798327,88.5304438
R547,4,62.26,25.0766104,88.5307493
R547,4,62.31100000000001,25.0766104,88.5307771
R547,4,63.09,25.0694716,88.53180490000001
R547,4,63.255,25.0675549,88.53180490000001
R547,4,63.983999999999995,25.0614444,88.5307493
R547,4,64.255,25.058583300000002,88.5301382
R547,4,64.94,25.0534167,88.53024930000001
R547,4,65.25,25.0496108,88.5304438
R547,4,66.205,25.041527399999996,88.53058270000001
R547,4,66.25,25.0413886,88.53058270000001
R547,4,67.25,25.0320827,88.5298327
R547,4,67.667,25.0287216,88.53005490000001
R547,4,68.25,25.0228049,88.53019379999999
R547,4,68.945,25.0174438,88.5282216
R547,5,68.945,25.0174438,88.5282216
R547,5,69.245,25.014833300000003,88.52716600000001
R547,5,69.472,25.012972199999997,88.5264716
R547,5,70.24,25.007222199999998,88.522166
R547,5,70.245,25.0071389,88.5221104
R547,5,71.24,24.9993608,88.5173882
R547,5,71.783,24.995333,88.51483329999999
R547,5,72.24,24.990638600000004,88.5125556
R547,5,72.78699999999999,24.988027399999996,88.5096667
R547,5,73.24,24.983944100000002,88.50761109999999
R547,5,74.23,24.9753049,88.5061944
R547,5,75.24,24.9679438,88.5008889
R547,5,75.385,24.9671104,88.5000556
R547,5,75.962,24.9624167,88.49755520000001
R547,5,76.24,24.959944399999998,88.4958886
R547,5,77.23,24.9528611,88.49022190000001
R547,5,77.345,24.95225,88.4896663
R547,5,77.903,24.949944100000003,88.4866663
R547,5,78.33,24.9444997,88.4851941
R547,5,78.627,24.9416108,88.4841386
R547,5,79.105,24.9381663,88.4824716
R547,5,79.31,24.936083,88.48211040000001
R547,5,79.373,24.9355552,88.4820271
R547,5,80.315,24.927527100000002,88.4790827
R547,5,80.748,24.9211938,88.4771938
R547,5,81.092,24.921221600000003,88.4763604
R547,5,81.315,24.9192216,88.475666
R547,5,81.529,24.917388199999998,88.4750827
R547,5,82.17299999999999,24.912083300000003,88.4727771
R547,5,82.31,24.9107222,88.4728882
R547,5,82.719,24.9073889,88.47186040000001
R547,5,83.31,24.9023889,88.46933270000001
R547,5,83.90700000000001,24.8978608,88.4661389
R547,5,84.305,24.8948052,88.4639722
R547,5,84.311,24.895055199999998,88.4639444
R547,5,85.22,24.888082999999998,88.4588611
R547,5,85.3,24.8875552,88.4584444
R547,5,85.978,24.8824438,88.4554167
R547,5,86.3,24.8795827,88.45388890000001
R547,5,87.07700000000001,24.873388199999997,88.45022220000001
R547,5,87.35,24.871138199999997,88.4489719
R547,5,88.11200000000001,24.8639722,88.4459163
R547,5,88.265,24.8640833,88.4453608
R547,5,88.35,24.8631111,88.44491629999999
R547,5,88.77,24.8595,88.4438052
R547,6,88.77,24.8595,88.4438052
R547,6,89.37,24.859722199999997,88.4379441
R547,6,89.95200000000001,24.8586111,88.4321382
R547,6,90.176,24.858277800000003,88.43030490000001
R547,6,90.365,24.857722199999998,88.4284716
R547,6,90.59299999999999,24.8565833,88.4267771
R547,6,90.887,24.8553611,88.4242216
R547,6,91.36,24.8535833,88.4194993
R547,6,92.164,24.8505556,88.41286109999999
R547,6,92.405,24.8497219,88.4106944
R547,6,92.62700000000001,24.8492774,88.4085833
R547,6,93.4,24.845721899999997,88.4019722
R547,6,94.4,24.8419163,88.3929997
R547,6,95.4,24.8394997,88.383333
R547,6,95.962,24.8394997,88.37830490000002
R547,6,96.39,24.8381663,88.3736382
R547,6,97.39,24.8341941,88.36461109999999
R547,6,97.838,24.833027100000002,88.3617222
R547,6,98.38,24.8307493,88.3556944
R547,6,98.958,24.8291938,88.35122220000001
R547,6,99.39,24.827416,88.3461108
R547,6,99.926,24.8253049,88.3415552
R547,6,100.4,24.824082699999998,88.33666629999999
R547,6,100.788,24.8239438,88.33358299999999
R547,6,100.985,24.8238882,88.33152709999999
R548,1,0.0,24.803777800000002,88.9618056
R548,1,1.0,24.795194100000003,88.95988890000001
R548,1,1.465,24.7914163,88.95875
R548,1,1.9040000000000001,24.7878052,88.95813890000001
R548,1,2.01,24.786832999999998,88.9578333
R548,1,3.02,24.7780549,88.9575833
R548,1,3.68,24.772249300000002,88.9579722
R548,1,4.04,24.769138199999997,88.95777779999999
R548,1,5.103,24.761527800000003,88.962
R548,1,5.23,24.760444399999997,88.962
R548,1,5.25,24.760222199999998,88.962
R548,1,5.47,24.7583889,88.9627778
R548,1,6.03,24.7536667,88.96302779999999
R548,1,6.642,24.74850564010989,88.9623973054945
R548,1,6.757999999999999,24.7475274,88.9622778
R548,1,6.9639999999999995,24.7456941,88.9620556
R548,1,7.06,24.7449441,88.96194440000001
R548,1,7.097,24.7445274,88.96194440000001
R548,1,7.468,24.741332999999997,88.96086109999999
R548,1,7.87,24.738360800000002,88.95938890000001
R548,1,8.07,24.737083,88.95813890000001
R548,1,8.076,24.7368052,88.958
R548,1,8.794,24.733860800000002,88.9524167
R548,1,9.07,24.734333,88.95
R548,1,10.07,24.732666000000002,88.94036080000001
R548,1,11.09,24.7286938,88.9313604
R548,1,12.08,24.7209438,88.92908270000001
R548,1,13.07,24.7165833,88.92319379999999
R548,1,14.08,24.7081111,88.92105490000002
R548,1,14.132,24.707694399999998,88.9208327
