road,segmentNo,width,nrLanes,Km
N302,1,10.637894736842105,2.5789473684210527,2.375
N302,2,9.255877668047148,3.0,3.1389999999999993
N302,3,9.639552238805969,3.037313432835821,3.216000000000001
N302,4,7.883712121212121,2.253787878787879,2.639999999999999
N302,5,7.5527890056588545,2.057396928051739,6.1850000000000005
N309,1,7.281107594936709,2.0189873417721516,3.16
N309,2,7.216024527337762,2.01021972406745,3.9139999999999997
N309,3,7.432152833520629,2.0,6.228999999999999
N4,1,8.997008724553387,2.3020357291233897,2.407
N4,2,7.439271083486368,2.009817770871592,14.158000000000001
N4,3,7.4,2.0,4.2989999999999995
N4,4,7.3999999999999995,2.0,5.354000000000003
N4,5,7.4,2.0,8.629999999999995
N4,6,7.903134796238247,2.2076802507836994,7.655999999999999
N4,7,7.53389881853984,2.019691002726447,13.204
N4,8,7.4,2.0,1.973000000000006
N4,9,7.498708650274191,2.0318415000884484,5.652999999999992
N4,10,7.263907180934463,2.0,6.378000000000007
N4,11,6.071804511278194,2.0146198830409356,9.575999999999993
N4,12,5.918777885548011,2.0,10.310000000000002
N4,13,6.711392405063289,2.2482005460412005,4.029000000000011
N4,14,5.9824798068115586,2.0,12.009
N4,15,5.810738255033556,1.8534379305746924,22.49899999999998
N4,16,5.0,1.5,13.987000000000023
N4,17,5.0,1.5,4.182999999999993
N401,1,5.901245696844944,2.0230684600915643,28.177
N401,2,5.7,2.0,2.228999999999999
N401,3,5.736608903185639,2.0,9.637
N401,4,6.678766037191869,2.2191148911633265,6.936999999999998
N403,1,6.761345123258305,2.1489817792068595,3.7319999999999998
N405,1,7.261123745819398,2.0008026755852844,7.475
N405,2,10.348683138745587,2.8384469182731467,18.415
N405,3,7.443358689291984,2.047786229763995,10.253999999999998
N405,4,7.351768766177742,2.017256255392581,4.636000000000003
N5,1,14.999999999999998,4.0,2.59
N5,2,15.0,4.0,4.355
N5,3,15.070970255877386,4.091570333809586,15.398000000000003
N5,4,8.742688081149623,2.386728655959426,4.731999999999996
N5,5,6.888697788697785,2.055692055692055,6.105
N5,6,8.278779022568603,2.4201980841045634,12.318000000000005
N5,7,10.148514851485153,3.135834636095189,5.756999999999998
N5,8,9.827614379084968,3.1478758169934644,6.119999999999997
N5,9,8.087871581450653,2.4518430439952437,8.409999999999997
N5,10,8.906022187004744,2.706814580031692,6.310000000000002
N5,11,8.475458641776639,2.0128741551335714,6.213999999999999
N5,12,8.464428696332428,2.0,21.73100000000001
N5,13,7.8,2.0,1.2149999999999892
N5,14,7.310648655226968,2.0,8.217000000000013
N5,15,8.456006062902617,2.2841985600606294,2.638999999999996
N5,16,7.317039231528868,2.004668282610649,11.138999999999996
N5,17,7.548203256597415,2.0516563728242554,7.123999999999995
N5,18,7.473924731182791,2.0,5.207999999999998
N5,19,7.341081334479259,2.009531994687086,12.799000000000007
N5,20,7.484721859493346,2.0689475058762103,3.8290000000000077
N5,21,7.4219077568134075,2.0,1.907999999999987
N5,22,7.503049049933725,2.0,2.2630000000000052
N5,23,7.483368798297685,2.0134393549109646,8.929000000000002
N5,24,7.533711299546444,2.0440741471110235,10.141999999999996
N5,25,7.4,2.0,5.128000000000014
N5,26,8.666407692307697,2.4366923076923093,13.0
N5,27,8.110307017543853,2.2236842105263133,4.559999999999974
N5,28,14.247761194029852,3.8507462686567164,0.8040000000000305
N5,29,7.635657271139936,2.037166375654777,16.035999999999973
N5,30,7.5,2.0,0.3300000000000125
N5,31,7.5,2.0,0.789999999999992
N5,32,10.315113871635663,2.830227743271236,1.9320000000000164
N5,33,8.388951048951041,2.3174825174825147,2.859999999999985
N5,34,7.358127018299249,2.0,1.858000000000004
N5,35,7.3,2.0,2.5009999999999764
N5,36,7.3,2.0,1.1990000000000123
N5,37,7.221680790960452,2.0,7.0800000000000125
N5,38,7.3,2.0,5.932999999999993
N5,39,7.2494949494949505,2.0,1.7820000000000107
N5,40,7.3,2.0,0.4449999999999932
N5,41,7.270253164556963,2.0,0.789999999999992
N5,42,7.2,2.0,12.784999999999997
N5,43,7.260725075528701,2.0,1.6550000000000296
N5,44,7.3,2.0,15.350999999999942
N5,45,7.296158612143741,2.0,16.140000000000043
N5,46,7.289694323144104,2.0,1.1449999999999818
N5,47,7.295878451159362,2.0,17.63900000000001
N5,48,7.2052559726962455,2.0,14.650000000000034
N5,49,14.294801223241667,3.4189602446483334,4.904999999999973
N5,50,17.2,4.0,2.5249999999999773
N5,51,10.457986463620967,2.634517766497459,5.910000000000025
N5,52,7.300000000000001,2.0,4.421999999999969
N5,53,7.332651902328225,2.021294718909711,14.088000000000022
N5,54,7.346563192904649,2.0141100584559553,9.921999999999969
N5,55,8.465590484282064,2.4248088360237867,4.708000000000027
N5,56,7.050251497005989,2.0,4.175000000000011
N5,57,6.4281816243871255,2.0,9.381999999999948
N5,58,6.086406995230525,2.0,12.580000000000041
N5,59,5.989974937343351,2.0,11.96999999999997
N5,60,6.0,2.0,0.7900000000000205
N5,61,5.950979712155368,2.0,28.83499999999998
N5,62,5.887073754789272,2.0,20.879999999999995
N5,63,5.888950551405194,2.0,14.055000000000007
N5,64,5.97116279069767,2.0,0.8600000000000136
N5,65,7.144776119402982,2.0,23.517000000000053
N5,66,7.700000000000002,2.135663970780069,30.663999999999987
N501,1,7.309109060656481,2.0,6.611000000000001
N501,2,7.357809041455638,2.004126805477396,5.3309999999999995
N502,1,5.999122191011237,2.114616773675762,19.936
N502,2,5.5,2.0,2.6199999999999974
N502,3,6.97915287888816,2.2243547319655868,3.0220000000000056
N502,4,6.161847478203289,2.043151969981238,18.122
N502,5,10.116452131938841,2.1649235720032167,12.43
N502,6,6.946717877094971,2.0,7.159999999999997
N503,1,8.924772101560112,2.5842765371673297,3.2689999999999997
N504,1,8.624605441154365,2.643920036073952,6.653
N505,1,7.204909090909091,2.0,4.4
N506,1,6.501540832049306,1.8819722650231125,3.245
N506,2,5.983990860624524,2.0,19.695
N506,3,5.784263348052993,2.0,9.964000000000002
N506,4,6.729766843919826,2.022439081400105,17.112999999999992
N507,1,11.52160904255319,3.0033244680851063,15.04
N507,2,11.5,3.0,5.32
N507,3,11.5,3.0,7.75
N507,4,11.499999999999998,3.0,15.219999999999999
N507,5,11.508953341740224,3.002522068095838,7.93
N508,1,7.653561136270071,2.125154384520379,12.145
N508,2,8.191644908616187,2.5013054830287205,3.83
N509,1,5.7517788861180374,2.039900249376559,12.03
N509,2,6.18112676056338,2.0,1.7750000000000004
N509,3,5.420070987915153,1.571621735823544,59.165
N509,4,5.4,1.5,18.003
N509,5,5.479649251004749,1.8357690902447905,2.7369999999999948
N509,6,5.42391621129326,1.6195810564663025,10.980000000000004
N514,1,14.505570291777186,4.0,3.77
N514,2,14.499999999999998,4.0,4.9
N516,1,6.841538461538462,2.276923076923077,1.3
N516,2,11.51955223880597,3.008955223880597,6.7
N517,1,7.060869565217392,2.0,0.805
N517,2,7.268943089430894,2.286178861788618,3.0749999999999997
N517,3,10.125523012552303,3.0209205020920504,1.1950000000000003
N517,4,15.36842105263158,4.0,3.1350000000000007
N518,1,7.471153846153846,2.1081730769230766,4.16
N6,1,7.461561119293077,2.0500736377025035,6.79
N6,2,7.369449715370019,2.0227703984819736,5.2700000000000005
N6,3,7.347350459759219,2.0526116219546875,10.549000000000001
N6,4,7.934648370497427,2.171526586620926,2.914999999999999
N6,5,7.331544575195614,2.0308052492144664,16.231
N6,6,7.36513070447497,2.0265839610101914,4.513999999999996
N6,7,7.406114398422084,2.0394477317554216,5.07
N6,8,7.300000000000001,2.0,9.967000000000006
N6,9,7.656669361358123,2.0986257073565078,17.31799999999999
N6,10,7.5,2.0,4.799999999999997
N6,11,8.119718309859197,2.225352112676071,1.4200000000000017
N6,12,7.729885057471259,2.091954022988504,5.219999999999999
N6,13,9.218714555765596,3.005671077504726,10.579999999999998
N6,14,7.428241563055064,2.067495559502666,5.63000000000001
N6,15,7.903874813710881,2.262295081967214,13.420000000000002
N6,16,8.053263521756824,2.2551850345669,9.835999999999999
N6,17,9.251160509970587,2.648577966655773,3.0589999999999975
N6,18,9.62912764908822,2.673238048299654,10.14500000000001
N6,19,8.934966819806002,2.6523736600306185,9.794999999999987
N6,20,8.6,2.0,0.05000000000001137
N6,21,6.171593090211131,2.0,10.941000000000003
N6,22,6.2902939166097065,2.0,11.704000000000008
N6,23,7.005686546463262,2.253814147018037,3.6049999999999898
N6,24,6.3467820973538025,2.072525318523357,15.305000000000007
N6,25,6.620259818731115,2.0767371601208446,16.55000000000001
N6,26,6.1,2.0,4.280000000000001
N6,27,6.099999999999999,2.0,3.444999999999993
N6,28,6.5823997108782155,2.0520419226599222,13.835000000000008
N602,1,11.41616,3.3968000000000003,1.25
N602,2,9.344266666666668,2.5600000000000005,3.75
N602,3,7.6,2.0,0.6399999999999997
N603,1,7.389677419354839,2.025806451612903,9.3
N603,2,7.366363636363635,2.0181818181818176,4.399999999999999
N603,3,7.359754433833561,2.0163710777626194,7.330000000000002
N604,1,13.235929648241205,3.92964824120603,1.99
N604,2,13.130372492836676,4.0,1.3960000000000001
N604,3,13.635913591359136,3.8942394239423943,4.444
N7,1,10.165078125,2.7096875,6.4
N7,2,7.5,2.0,1.2699999999999996
N7,3,7.995842880523731,2.2099836333878886,6.109999999999999
N7,4,7.782214467005077,2.1871192893401017,15.76
N7,5,7.417173581574513,2.016050076237862,12.461000000000006
N7,6,7.304571046855616,2.0,10.478999999999992
N7,7,7.794307790458635,2.2481037782661084,14.107000000000006
N7,8,7.3,2.0,4.3799999999999955
N7,9,8.550784856879043,2.3601108033241,5.415000000000006
N7,10,9.538686131386859,3.0,1.3699999999999903
N7,11,9.5,3.0,0.03499999999999659
N7,12,9.5,3.0,0.7000000000000028
N7,13,7.742595874959718,2.1649613277473416,24.824000000000012
N7,14,7.682692307692286,2.130108173076917,3.3279999999999887
N7,15,6.333287535302655,2.0375543851614393,13.100999999999999
N7,16,10.0122977346278,2.935275080906138,0.617999999999995
N7,17,8.366148867313925,2.367637540453077,3.0900000000000034
N7,18,6.684278378089229,2.0358403765914206,18.694000000000003
N7,19,7.029744928700535,2.183771841735286,4.979000000000013
N7,20,7.468768115942031,2.0835748792270543,4.139999999999986
N7,21,7.913134120917297,2.007875839703496,4.317000000000007
N7,22,7.5,2.0,1.5
N7,23,7.292207239176726,2.0765791341376887,14.090000000000003
N7,24,7.3,2.0,0.7259999999999991
N7,25,7.936049640327277,2.2015814617538862,18.210999999999984
N7,26,7.570833333333313,2.0,0.36000000000001364
N7,27,9.344017914267434,2.9733418639368736,4.689000000000021
N7,28,10.218633264156553,3.212422176104362,6.745999999999981
N7,29,12.096810018903595,3.621928166351608,8.463999999999999
N7,30,9.608093525179875,2.672062350119913,3.3359999999999843
N7,31,7.299999999999999,2.0,0.6400000000000148
N7,32,7.3,2.0,4.620999999999981
N7,33,7.7528018757327395,2.133177022274335,4.265000000000015
N7,34,6.883025076591398,2.0136162487234763,26.438999999999993
N702,1,7.631940963519912,2.1448064605959343,14.364
N702,2,7.3269685039370085,2.036294291338583,16.256
N702,3,7.4764661081492765,2.0632140137090635,13.129999999999999
N703,1,6.803575025176234,2.191339375629406,1.986
N703,2,9.666666666666677,2.9523809523809548,0.08399999999999985
N703,3,7.2161971830985925,2.1408450704225355,1.4200000000000004
N704,1,5.110629067245119,1.5303687635574839,0.922
N704,2,10.117062146892657,2.8045197740113,3.5399999999999996
N704,3,7.458086696562034,2.0245142002989533,16.724999999999998
N704,4,7.300000000000001,2.0,20.035000000000004
N704,5,7.629710144927538,2.1268115942028993,2.2079999999999984
N704,6,8.547911622276029,2.356764527845036,6.608000000000004
N704,7,7.43937587657784,2.0,14.259999999999998
N704,8,7.8,2.0,2.3769999999999953
N704,9,8.526595604684823,2.4434794051848914,7.599000000000004
N704,10,7.79972539384304,2.0361323890735656,6.918999999999997
N704,11,9.824347826086928,2.6376811594202887,0.34499999999999886
N705,1,6.1993253968253965,2.0,5.04
N705,2,7.566394742805348,2.0,4.412999999999999
N706,1,6.993144876325089,2.021201413427562,2.83
N706,2,7.346827794561933,2.010358221838584,23.17
N706,3,7.601934426229508,2.077049180327869,12.200000000000003
N707,1,8.128411131059247,2.3298922800718134,2.228
N707,2,13.220131421744323,3.5902031063321385,1.6739999999999995
N707,3,8.619783616692427,2.3384853168469864,2.5880000000000005
N708,1,8.662793473935533,2.7107043374452844,2.513
N708,2,11.80688421993742,3.016540008940545,2.237
N711,1,6.035055865921788,2.0083798882681565,3.58
N8,1,14.55355294117647,4.0,1.275
N8,2,15.028864628820962,4.0,0.4580000000000002
N8,3,12.71054726368159,3.5492537313432835,3.015
N8,4,7.7615488442719744,2.069849839716551,5.9270000000000005
N8,5,12.168345864661656,2.8879699248120305,5.3199999999999985
N8,6,7.300000000000001,2.0,2.455
N8,7,7.299999999999999,2.0,0.402000000000001
N8,8,7.549497487437184,2.07286432160804,6.3679999999999986
N8,9,7.562583833392158,2.064242852100246,8.499000000000002
N8,10,11.667197170645446,3.0539345711759505,1.1310000000000002
N8,11,10.599853049228512,2.7776634827332853,13.61
N8,12,7.802533936651585,2.072579185520363,11.049999999999997
N8,13,7.793694755450797,2.0692987625220987,8.485000000000007
N8,14,7.336473530637764,2.0104210087536467,9.596000000000004
N8,15,7.406701346389231,2.012239902080784,9.803999999999988
N8,16,7.331084260731326,2.009666136724962,15.725000000000009
N8,17,7.310419380046885,2.0052096900234426,7.677999999999983
N8,18,7.3,2.0,3.9750000000000085
N8,19,5.61638846737481,2.0,11.862000000000009
N8,20,6.146515323496027,2.0,17.61999999999999
N8,21,7.524613117170229,2.0,6.784999999999997
N8,22,5.5657,1.7789999999999992,5.0
N8,23,5.665011286681717,2.0,6.64500000000001
N8,24,5.6794444444446155,2.0266666666666993,1.8000000000000114
N8,25,7.3387096774193274,2.2580645161290307,1.2399999999999807
N8,26,7.374905054046168,2.1884312007011424,3.423000000000002
N8,27,9.939447681783623,2.9267798327843892,3.9470000000000027
N8,28,5.625188284518815,2.0259414225941392,3.585000000000008
N8,29,5.5,2.0,7.382000000000005
N8,30,5.889766517635373,2.0,10.064999999999998
N8,31,7.3773727272727205,2.0,11.0
N803,1,14.6,4.0,2.45
N803,2,14.832738095238094,4.0,2.0999999999999996
N803,3,11.073037974683546,3.1443037974683548,1.58
N804,1,7.362512873326468,2.0133024373498114,5.8260000000000005
N804,2,7.304849147753168,2.0,10.971
N804,3,7.3,2.0,8.551000000000002
N804,4,11.022121486854038,3.078875793291026,4.411999999999999
N804,5,15.506904038211031,4.0,2.303000000000001
N805,1,7.587470119521913,2.016932270916335,5.02
N805,2,7.75315649867374,2.0904130352406214,13.195
N805,3,8.586180392156862,2.387921568627451,6.375
N805,4,7.588296415626255,2.0304470398711225,12.415000000000003
N805,5,8.421987577639761,2.365217391304353,0.8049999999999997
N805,6,9.05606313020605,2.5569487067075847,11.405000000000001
N805,7,7.603552750225427,2.036158701532913,11.089999999999996
N805,8,7.528329749103943,2.014910394265233,6.975000000000001
N805,9,8.507014925373111,2.479104477611936,0.6700000000000017
N805,10,7.580068337129838,2.042141230068336,1.7560000000000002
N805,11,7.5,2.0,3.179000000000002
N805,12,7.611635944700459,2.058755760368663,4.339999999999989
N805,13,7.604476559746215,2.0549876630243236,2.8370000000000033
N805,14,7.559483521018803,2.019869111491066,16.961
N805,15,7.5,2.0,3.5
N805,16,7.5334114888628365,2.0111371629542787,8.530000000000001
N805,17,7.665189873417755,2.0550632911392515,1.5799999999999983
N806,1,5.86195054945055,2.013736263736264,3.64
N806,2,5.64167900190315,2.0422922393740746,4.728999999999999
N806,3,5.5260376185294575,2.0077724234416294,12.866
N806,4,6.9406779661016955,2.254237288135593,1.5340000000000025
N806,5,6.252446043165467,2.0,1.3900000000000006
N806,6,5.5125075075075065,2.0,6.66
N806,7,5.5,2.0,10.502999999999993
N806,8,5.678739077056403,2.0144435617823357,13.847000000000001
N808,1,7.929150943396228,2.0094339622641506,5.3
N809,1,12.24404332129964,3.7978339350180503,2.77
N809,2,6.043083003952569,2.0,2.53
N809,3,5.8,2.0,20.39
N809,4,5.6,2.0,9.504999999999999
N809,5,5.8,2.0,6.964999999999996
N809,6,5.7193238122996215,2.005412832576925,24.016999999999996
N809,7,5.97619047619038,2.048840048840039,1.6380000000000052
R110,1,10.071279373368146,2.924281984334204,1.915
R110,2,7.299882629107981,2.0,4.26
R110,3,7.32,2.0,0.125
R110,4,7.305552699228792,2.0,3.8899999999999997
R110,5,10.277890338827838,3.083333333333333,8.735999999999999
R111,1,14.499594077729796,4.0,8.105
R113,1,5.592780094923055,2.0,6.952999999999999
R113,2,5.5,2.0,5.166000000000002
R114,1,6.0617557251908405,2.119847328244275,1.31
R114,2,5.65046336340047,2.018040281724947,8.092999999999998
R114,3,6.029763274202338,2.0102318823030823,16.517000000000003
R114,4,6.282050594657827,1.9620296354065114,20.516000000000005
R140,1,7.492682926829268,2.0,1.23
R140,2,7.969701280227597,2.140825035561878,3.515
R140,3,6.250427800447544,2.0585757535869424,7.597
R140,4,6.093356242840778,2.0,0.8729999999999993
R140,5,5.947759197324414,2.0,7.475000000000001
R140,6,5.946589018302829,2.0,6.009999999999998
R140,7,6.002930744819861,2.0,5.356999999999996
R140,8,6.003225806451613,2.0,4.278000000000006
R140,9,5.700000000000001,2.0,0.8049999999999997
R140,10,5.544622425629291,1.7447559115179256,10.488
R140,11,5.503450858034322,1.7748517940717627,16.025
R140,12,5.6,2.0,3.088000000000001
R140,13,5.6,2.0,3.792999999999992
R140,14,5.5688119953863895,2.0,8.670000000000002
R140,15,5.433479991619527,1.667399958097633,9.546000000000006
R140,16,5.566700995537245,1.5614486783384833,5.826000000000008
R140,17,5.626015466626622,2.0,13.318999999999988
R140,18,6.260578661844485,2.0,1.659000000000006
R140,19,6.2,2.0,0.6209999999999951
R140,20,6.2,2.0,1.2760000000000105
R140,21,6.438539119804401,2.0,6.543999999999997
R140,22,6.098944591029023,2.0,7.579999999999998
R140,23,6.0,2.0,1.2049999999999983
R140,24,6.395443037974683,2.0,11.849999999999994
R141,1,7.63061678463094,2.0808897876643075,1.9780000000000002
R141,2,7.32,2.0,0.3019999999999996
R141,3,7.268596847198377,2.0,6.407000000000002
R141,4,7.3,2.0,2.105999999999998
R141,5,7.300000000000001,2.0,3.0470000000000006
R141,6,7.3,2.0,1.0280000000000005
R141,7,7.3,2.0,0.13199999999999967
R141,8,7.3,2.0,0.5120000000000005
R141,9,7.315286869464766,2.0,12.985
R141,10,6.970431743421054,1.9520970394736845,9.728000000000002
R142,1,7.500746775288528,2.04887983706721,10.311
R142,2,7.328530805687204,2.0,0.4219999999999988
R142,3,5.582145902783162,2.0,12.899
R142,4,5.980150753768846,1.8775125628140703,1.5920000000000023
R142,5,5.597943831494481,1.9511033099297892,3.9879999999999995
R142,6,5.551998119417019,2.0,8.508
R143,1,3.768756169792695,1.0111056268509377,20.26
R151,1,5.821876332622601,2.0170575692963753,4.69
R151,2,5.594073931706066,2.0,15.609
R151,3,3.6605441098785,1.0212185243880965,11.357999999999997
R151,4,3.5788519788095976,1.0,16.045
R160,1,5.559714041826718,2.0,11.715
R160,2,5.584326021747282,2.0,10.668000000000003
R160,3,6.166290714632963,2.1458434613514834,2.0569999999999986
R160,4,5.565711947626841,2.0,18.330000000000002
R160,5,5.643582130025084,2.0,14.750999999999998
R160,6,5.60043452292071,2.0,13.394000000000005
R160,7,5.645661927330175,2.0,15.824999999999989
R160,8,6.421924015868179,2.1107720476045184,6.554000000000002
R161,1,5.622376594749849,2.0,14.970999999999998
R161,2,5.5924575084983,2.0,5.001000000000003
R161,3,5.543594384028567,2.0,12.322000000000003
R161,4,5.547368421052631,2.0,3.3059999999999974
R161,5,5.232177121771218,1.7952029520295203,13.549999999999997
R161,6,5.102494180246093,1.6793315596940475,12.028000000000006
R162,1,3.7715635953930904,1.041311967951928,23.964000000000002
R162,2,3.7287177386317083,1.0,14.645999999999997
R162,3,4.960078619785979,1.6553832714566499,22.895000000000003
R163,1,5.360410973876927,1.5,9.149
R163,2,5.2,1.5000000000000002,6.604000000000001
R163,3,5.31291039249568,1.5,12.152999999999999
R163,4,5.4,1.5,5.530000000000001
R164,1,5.9969149145215175,2.0,10.177999999999999
R170,1,3.6966873804971323,1.0052581261950286,10.46
R170,2,3.4668065967016495,1.0,3.334999999999999
R170,3,5.517179104477613,1.9656716417910447,3.3499999999999996
R170,4,5.597821923274241,2.0,17.543000000000003
R170,5,5.606464713715047,2.0,9.012
R170,6,5.597879706082872,2.0,13.201
R170,7,5.607487039170508,2.0,6.9439999999999955
R170,8,5.588441926345609,2.0,5.295000000000002
R170,9,5.5601728844404,2.0,5.4950000000000045
R171,1,1.17178293135436,0.32365491651205935,10.78
R171,2,3.6316417910447765,1.0,5.0920000000000005
R172,1,5.511099937146449,1.715901948460088,7.955
R172,2,5.596338983050846,2.0,2.9499999999999993
R172,3,5.653951296150825,1.866457187745483,6.365
R180,1,6.199999999999999,2.0,2.687
R180,2,6.721064950263312,2.0,3.4180000000000006
R201,1,7.47184965831435,2.0182232346241453,2.1950000000000003
R202,1,4.18,1.1,4.0
R202,2,4.62577915376677,1.2678018575851393,4.845000000000001
R203,1,5.582417582417582,2.010989010989011,9.1
R203,2,5.740929203539823,2.0221238938053094,9.040000000000001
R203,3,4.049779101037265,1.2160968113714945,10.411999999999999
R203,4,3.65,1.0,3.8740000000000023
R203,5,3.6502182357819386,1.0,22.910999999999994
R203,6,3.7312080536912746,1.2013422818791948,20.860000000000007
R210,1,9.448950524737631,2.449025487256372,1.334
R210,2,8.643900437636761,2.611597374179431,3.656
R211,1,5.911199999999999,2.032,3.75
R211,2,5.740985426786954,2.0,2.8820000000000006
R211,3,6.603675937122129,2.2176541717049587,0.8269999999999991
R211,4,6.17473233404711,2.0,4.203000000000001
R211,5,5.631375905200789,2.0,3.0379999999999985
R211,6,5.7625892490767345,2.0,2.437000000000001
R211,7,5.786242314647377,2.0,2.7650000000000006
R211,8,5.642526794413771,2.0,3.078999999999997
R211,9,5.6062485615650175,2.0,3.475999999999999
R211,10,5.656750707486494,2.0,7.7740000000000045
R211,11,5.56,2.0,1.033999999999999
R211,12,5.637851558533861,1.9157274850238601,9.848999999999997
R212,1,5.707792207792208,2.0,9.24
R212,2,5.554346978557505,2.0,6.155999999999999
R212,3,5.573607887183327,2.0,8.013000000000003
R220,1,5.570802750521519,1.6670014679749672,51.772
R240,1,9.376431137724552,2.3293413173652695,0.835
R240,2,5.516600048157958,1.9398025523717795,4.1530000000000005
R240,3,7.062092875318067,2.2735368956743005,9.432
R240,4,8.429747899159663,2.4873949579831933,2.380000000000001
R240,5,5.682370774078174,1.9450736609043686,23.486
R240,6,5.892615562403695,2.016852850539291,10.384
R241,1,5.542937909585695,1.7361879373542153,45.015
R250,1,10.5433100069979,3.3729881035689293,7.145
R250,2,6.171286857624262,2.2824347093513055,9.495999999999999
R250,3,6.100154189357652,2.11718391181681,15.241
R250,4,5.74859645390071,2.0471276595744685,14.100000000000001
R250,5,5.523704195068392,1.7587950043460363,43.718
R251,1,5.464187508183842,1.6909781327746496,7.6370000000000005
R251,2,4.778906069697668,1.5286175859681512,4.333
R251,3,4.558181818181819,1.4363636363636365,1.6499999999999986
R280,1,15.082317073170735,4.0,4.92
R280,2,6.924778225806452,2.3044354838709675,9.92
R280,3,5.603784261715297,2.0,5.655000000000001
R280,4,5.609589811871833,2.0,23.282
R280,5,5.610086413826211,2.0,10.415
R280,6,5.595561187545257,2.0,8.286000000000001
R280,7,9.35738143289608,2.674066599394555,3.9639999999999915
R281,1,5.6897444872243605,2.0,14.285
R281,2,5.498761335134092,1.7491800115763074,5.183
R281,3,5.917130226285031,1.5901393676007791,13.346
R281,4,5.851984017635711,1.9079942438994517,32.660999999999994
R281,5,7.020189688715956,2.4426070038910517,10.280000000000001
R281,6,5.837830241708834,2.019673974142779,7.116000000000014
R282,1,7.309816971713811,2.249584026622296,0.601
R282,2,4.260994975497798,1.2286458656410892,16.121000000000002
R301,1,6.435113734523466,1.755254822919666,6.946000000000001
R301,2,6.814038520959934,2.0150375939849625,9.709
R301,3,5.520439189189189,1.5734797297297296,0.5919999999999987
R301,4,5.3,1.5,0.972999999999999
R301,5,5.3,1.5,6.710000000000001
R301,6,7.335126412049488,1.8768154922001072,1.8590000000000018
R301,7,7.6,2.0,4.4190000000000005
R301,8,7.6,2.0,1.828999999999997
R302,1,5.616692976588628,2.0,7.475
R303,1,7.487259100642399,2.071377587437545,1.401
R310,1,8.874843815077051,2.1874219075385257,2.401
R310,2,8.5,2.0,1.3290000000000002
R310,3,8.037554004652709,2.5638639636645624,18.054000000000002
R310,4,9.999301557338368,2.999842693094227,6.356999999999996
R310,5,5.571158947597304,2.0,9.198
R311,1,7.449035299276473,2.2192501644376232,4.561
R312,1,5.767656964296048,1.933452925177941,17.281
R312,2,5.8768243243243585,2.0,0.14800000000000324
R312,3,6.664364640883976,2.0,1.0859999999999985
R312,4,5.161935015189539,1.6406022982432966,22.713
R312,5,4.55815,1.5016666666666667,1.7999999999999972
R313,1,5.7647959957530714,2.0,6.593
R313,2,4.419900237240709,1.4140762820122879,16.438999999999997
R313,3,3.6086908077994426,1.0,1.0770000000000053
R313,4,3.597804089239708,1.0,18.242999999999995
R314,1,4.231975351301544,1.2210089841050449,43.41
R315,1,5.533739922888187,2.0,2.853
R315,2,3.9315079643533783,1.0337520174022876,28.502000000000002
R315,3,136.15618031992247,1.9604944255937955,20.63
R360,1,6.158436061191147,2.0668349918312785,6.733
R360,2,5.686606288448393,2.0,11.704
R360,3,5.656998968717772,2.0,14.544999999999998
R360,4,6.582811324771163,2.234868374370255,14.093000000000004
R360,5,5.700804876142846,2.0156286629678832,12.796999999999997
R360,6,5.553274302213667,2.0,5.194999999999993
R360,7,5.58,2.0,3.308000000000007
R360,8,5.606738769639302,2.0,18.076000000000008
R360,9,5.603688888888889,2.0,3.375
R360,10,5.5623292273236284,2.0,8.036999999999992
R360,11,5.594233766233765,2.0,3.464999999999989
R360,12,5.607964015889088,2.0,12.839000000000013
R360,13,7.648570784490542,2.3764652840396785,2.2180000000000035
R370,1,7.202327105866928,2.2048508685676826,6.102
R370,2,7.572364672364671,2.3304843304843303,0.3509999999999991
R370,3,4.909072747832643,1.4197135318507352,15.918
R370,4,4.411841105354059,1.287334484743811,17.37
R370,5,6.730946882217092,2.0,1.2989999999999995
R370,6,5.62,2.0,1.381999999999998
R370,7,5.621882352941177,2.0,9.520000000000003
R370,8,4.5448945944785555,1.4389893091752184,23.291000000000004
R370,9,5.4930773866085705,1.855830069297981,43.14699999999999
R370,10,3.6977773375594296,1.0154516640253566,12.620000000000005
R371,1,6.300304827813476,2.056846267918932,24.276
R371,2,6.042026528373392,2.0,20.054
R371,3,6.192251521298175,2.0101419878296145,14.79
R371,4,6.113851239669422,2.0,6.050000000000004
R450,1,5.611234705228031,2.0000000000000004,8.99
R451,1,5.680912863070539,2.0221300138312586,10.845
R451,2,7.755754475703324,2.4296675191815855,1.955
R451,3,15.0,4.0,0.5779999999999994
R451,4,6.859698681732574,2.2862523540489628,1.0619999999999994
R460,1,6.451610764947634,2.0,7.542999999999999
R460,2,5.7936658636814515,2.0,7.057
R460,3,6.386472642607683,2.0,4.295
R460,4,5.9863983548766155,2.0,10.212
R460,5,6.1264331210191045,2.0796178343949037,3.7680000000000007
R480,1,5.786559849198869,2.007540056550424,15.915
R480,2,6.605253164556959,2.0,0.9480000000000004
R480,3,5.9814551363061925,2.0,5.538999999999998
R504,1,5.553499277435338,1.911522694428879,33.907
R506,1,5.590190989875767,1.9009682125646579,22.619
R506,2,5.7211765728189095,2.0,17.262
R506,3,5.651755483411197,2.005542798321324,12.628999999999998
R506,4,9.102616516762062,2.558462796402292,1.223000000000006
