road,segmentNo,startChainage,endChainage,Km,width,nrLanes,A_bridges,B_bridges,C_bridges,D_bridges,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,AADT,vulnerability,aadt_trucks,aadt_other,trucks_congestion,other_congestion,criticality,priority,lat,lon
N809,5,35.195,42.16,6.965,5.8,2.0,1.0,1.0,2.0,0.0,4.0,314.0,248.0,3.0,0.0,23.0,22.0,36.0,270.0,233.0,198.0,204.0,0.0,1153.0,402.0,1555.0,4.935391241923906,566.0,989.0,283.0,494.5,5.144903214332595,5.04014722812825,22.762958349999998,90.64027745
N809,6,42.16,66.17699999999999,24.017,5.7193238122996215,2.005412832576925,9.0,1.0,0.0,0.0,0.0,174.0,122.0,13.0,12.0,89.0,15.0,56.0,251.0,173.0,177.0,167.0,0.0,905.0,344.0,1249.0,1.431277844859891,296.0,953.0,147.60053151731583,475.21387343243913,3.370729284402428,2.40100356463116,22.908375,90.8048889
N809,7,66.17699999999999,67.815,1.6380000000000001,5.97619047619038,2.048840048840039,0.0,0.0,0.0,0.0,0.0,174.0,122.0,13.0,12.0,89.0,15.0,56.0,251.0,173.0,177.0,167.0,0.0,905.0,344.0,1249.0,0.0,296.0,953.0,144.4719904648398,465.14123957092,3.2992833022326487,1.6496416511163243,22.9370552,90.8115278
R110,1,0.0,1.915,1.915,10.071279373368146,2.924281984334204,0.0,0.0,0.0,0.0,36.0,2281.0,1920.0,1669.0,1743.0,3098.0,398.0,2394.0,2641.0,899.0,457.0,2446.0,8.0,17079.0,2911.0,19990.0,0.0,4237.0,15753.0,1448.9026785714284,5386.963392857142,35.37243250436626,17.68621625218313,23.7107917,90.44109689999999
R110,2,1.915,6.175,4.26,7.299882629107981,2.0,0.0,0.0,5.0,0.0,36.0,2281.0,1920.0,1669.0,1743.0,3098.0,398.0,2394.0,2641.0,899.0,457.0,2446.0,8.0,17079.0,2911.0,19990.0,14.671361502347416,4237.0,15753.0,2118.5,7876.5,51.71948355729794,33.19542252982268,23.7168049,90.4674716
R110,3,6.175,6.3,0.125,7.32,2.0,0.0,0.0,1.0,0.0,36.0,2281.0,1920.0,1669.0,1743.0,3098.0,398.0,2394.0,2641.0,899.0,457.0,2446.0,8.0,17079.0,2911.0,19990.0,100.0,4237.0,15753.0,2118.5,7876.5,51.71948355729794,75.85974177864897,23.7200688,90.49169415
R110,4,6.3,10.19,3.89,7.305552699228792,2.0,0.0,0.0,1.0,0.0,13.0,974.0,950.0,48.0,575.0,652.0,49.0,620.0,1452.0,346.0,80.0,1778.0,0.0,5679.0,1858.0,7537.0,3.2133676092544987,1937.0,5600.0,968.5,2800.0,21.111026161977094,12.162196885615796,23.70988885,90.50073595
R110,5,10.19,18.926,8.736,10.277890338827838,3.083333333333333,2.0,1.0,2.0,1.0,3.0,1498.0,253.0,93.0,245.0,1815.0,217.0,494.0,2772.0,461.0,181.0,1004.0,0.0,7851.0,1185.0,9036.0,7.154304029304029,1754.0,7282.0,568.8648648648649,2361.72972972973,14.668238281541852,10.911271155422941,23.654555600000002,90.5125
R111,1,0.0,8.105,8.105,14.499594077729796,4.0,1.0,1.0,0.0,0.0,90.0,3108.0,1218.0,1517.0,1170.0,1239.0,924.0,2206.0,3409.0,1596.0,221.0,1370.0,0.0,16477.0,1591.0,18068.0,1.1566933991363355,4416.0,13652.0,1104.0,3413.0,24.764492631423234,12.960593015279786,23.6586389,90.48852740000001
R113,1,0.0,6.952999999999999,6.952999999999999,5.592780094923055,2.0,0.0,3.0,2.0,0.0,55.0,454.0,139.0,0.0,37.0,194.0,36.0,102.0,2268.0,313.0,248.0,1901.0,14.0,3598.0,2163.0,5761.0,6.2922479505249544,648.0,5113.0,324.0,2556.5,12.186129500901519,9.239188725713237,23.65375,90.53055490000001
R113,2,6.952999999999999,12.119000000000002,5.166,5.5,2.0,1.0,2.0,2.0,0.0,55.0,454.0,139.0,0.0,37.0,194.0,36.0,102.0,2268.0,313.0,248.0,1901.0,14.0,3598.0,2163.0,5761.0,7.863917924893535,648.0,5113.0,324.0,2556.5,12.186129500901519,10.025023712897527,23.6096389,90.51952709999999
R114,1,0.0,1.31,1.31,6.0617557251908405,2.119847328244275,0.0,0.0,0.0,0.0,0.0,96.0,130.0,0.0,100.0,144.0,5.0,128.0,3036.0,779.0,166.0,746.0,0.0,4418.0,912.0,5330.0,0.0,226.0,5104.0,106.61145120633778,2407.7205617572918,8.964962588001457,4.482481294000729,23.737694100000002,90.5950274
R114,2,1.31,9.402999999999999,8.093,5.65046336340047,2.018040281724947,0.0,2.0,3.0,0.0,0.0,96.0,130.0,0.0,100.0,144.0,5.0,128.0,3036.0,779.0,166.0,746.0,0.0,4418.0,912.0,5330.0,6.1781786729272214,226.0,5104.0,111.98983590497187,2529.1863825618425,9.417231242649203,7.797704957788213,23.7584444,90.6189716
R114,3,9.402999999999999,25.92,16.517,6.029763274202338,2.0102318823030823,3.0,4.0,2.0,0.0,0.0,461.0,327.0,1.0,113.0,457.0,11.0,375.0,1110.0,496.0,324.0,788.0,0.0,3351.0,1112.0,4463.0,3.594781134588606,788.0,3675.0,391.9945788031201,1828.1473059663278,10.742537734202354,7.16865943439548,23.8407497,90.68547190000001
R114,4,25.92,54.782,28.862,6.282050594657827,1.9620296354065114,39.0,9.0,2.0,1.0,0.0,461.0,327.0,1.0,113.0,457.0,11.0,375.0,1110.0,496.0,324.0,788.0,0.0,3351.0,1112.0,4463.0,7.903991407386875,788.0,3675.0,401.6249223660349,1873.0603930141858,11.0064554889678,9.455223448177337,23.944388600000003,90.7867774
R140,1,0.0,1.23,1.23,7.492682926829268,2.0,0.0,1.0,0.0,0.0,23.0,244.0,352.0,728.0,455.0,1262.0,237.0,490.0,6931.0,1668.0,407.0,1149.0,0.0,12390.0,1556.0,13946.0,5.08130081300813,619.0,13327.0,309.5,6663.5,24.99382277777375,15.03756179539094,23.453861099999997,91.17949935
R140,2,1.23,4.745,3.515,7.969701280227597,2.140825035561878,0.0,0.0,1.0,0.0,23.0,244.0,352.0,728.0,455.0,1262.0,237.0,490.0,6931.0,1668.0,407.0,1149.0,0.0,12390.0,1556.0,13946.0,3.556187766714082,619.0,13327.0,289.1408637873754,6225.170099667774,23.349710847541456,13.452949307127769,23.44218025,91.17455489999999
R140,3,4.745,12.342,7.597,6.250427800447544,2.0585757535869424,2.0,3.0,0.0,0.0,42.0,1107.0,927.0,1011.0,276.0,950.0,123.0,359.0,3764.0,586.0,266.0,343.0,11.0,9145.0,620.0,9765.0,3.2907726734237195,2076.0,7689.0,1008.4642240552464,3735.106656435833,24.574586876173896,13.932679774798808,23.3817493,91.15829165
R140,4,12.342,13.215,0.873,6.093356242840778,2.0,0.0,1.0,0.0,0.0,42.0,1107.0,927.0,1011.0,276.0,950.0,123.0,359.0,3764.0,586.0,266.0,343.0,11.0,9145.0,620.0,9765.0,7.159221076746849,2076.0,7689.0,1038.0,3844.5,25.294324348853735,16.22677271280029,23.3552639,91.142708
R140,5,13.215,20.69,7.475,5.947759197324414,2.0,1.0,0.0,0.0,0.0,14.0,1281.0,976.0,596.0,156.0,181.0,50.0,101.0,1379.0,325.0,75.0,66.0,0.0,5059.0,141.0,5200.0,0.4180602006688964,2271.0,2929.0,1135.5,1464.5,18.999607228336142,9.70883371450252,23.341388549999998,91.1197913
R140,6,20.69,26.7,6.01,5.946589018302829,2.0,1.0,0.0,1.0,0.0,14.0,1281.0,976.0,596.0,156.0,181.0,50.0,101.0,1379.0,325.0,75.0,66.0,0.0,5059.0,141.0,5200.0,2.599833610648919,2271.0,2929.0,1135.5,1464.5,18.999607228336142,10.79972041949253,23.2897219,91.0670969
R140,7,26.7,32.056999999999995,5.357,6.002930744819861,2.0,1.0,5.0,0.0,0.0,14.0,1281.0,976.0,596.0,156.0,181.0,50.0,101.0,1379.0,325.0,75.0,66.0,0.0,5059.0,141.0,5200.0,6.416837782340862,2271.0,2929.0,1135.5,1464.5,18.999607228336142,12.708222505338503,23.26525,91.02105490000001
R140,8,32.056999999999995,36.335,4.2780000000000005,6.003225806451613,2.0,2.0,1.0,3.0,1.0,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,17.531556802244037,1457.0,8614.0,728.5,4307.0,22.841282576511325,20.18641968937768,23.2564167,90.9774993
R140,9,36.335,37.14,0.805,5.700000000000001,2.0,1.0,0.0,0.0,0.0,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,3.8819875776397517,1457.0,8614.0,728.5,4307.0,22.841282576511325,13.361635077075539,23.2489163,90.95572220000001
R140,10,37.14,47.628,10.488,5.544622425629291,1.7447559115179256,4.0,5.0,1.0,1.0,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,7.746948893974064,1457.0,8614.0,835.0738291709928,4937.080277610798,26.182782847417972,16.964865870696016,23.248083,90.88994410000001
R140,11,47.628,63.653,16.025,5.503450858034322,1.7748517940717627,7.0,3.0,3.0,4.0,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,11.115444617784712,1457.0,8614.0,820.9136136699249,4853.362984318966,25.738805519203574,18.427125068494142,23.2511111,90.7837774
R140,12,63.653,66.741,3.088,5.6,2.0,0.0,0.0,0.0,0.0,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,0.0,1457.0,8614.0,728.5,4307.0,22.841282576511325,11.420641288255663,23.247957999999997,90.6884302
R140,13,66.741,70.53399999999999,3.793,5.6,2.0,0.0,0.0,0.0,0.0,86.0,772.0,599.0,982.0,40.0,592.0,44.0,445.0,4638.0,740.0,443.0,690.0,0.0,8938.0,1133.0,10071.0,0.0,1457.0,8614.0,728.5,4307.0,22.841282576511325,11.420641288255663,23.2222493,90.6802493
R140,14,70.53399999999999,79.204,8.67,5.5688119953863895,2.0,5.0,3.0,3.0,0.0,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,8.290080738177625,645.0,3813.0,322.5,1906.5,10.111087073233406,9.200583905705516,23.179443799999998,90.70525
R140,15,79.204,88.75,9.546,5.433479991619527,1.667399958097633,5.0,3.0,1.0,0.0,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,4.910433689503457,645.0,3813.0,386.8298046114216,2286.7938681912415,12.127968486660313,8.519201088081886,23.1137639,90.76025
R140,16,88.75,94.57600000000001,5.8260000000000005,5.566700995537245,1.5614486783384833,4.0,0.0,0.0,0.0,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,2.1455544112598695,645.0,3813.0,413.0779377816861,2441.963064746619,12.950905416875415,7.548229914067642,23.05009725,90.771416
R140,17,94.57600000000001,107.895,13.319,5.626015466626622,2.0,3.0,4.0,1.0,0.0,0.0,295.0,350.0,119.0,105.0,159.0,30.0,108.0,1800.0,750.0,370.0,372.0,0.0,3716.0,742.0,4458.0,3.5194083639912903,645.0,3813.0,322.5,1906.5,10.111087073233406,6.815247718612349,22.9909163,90.78727740000001
R140,18,107.895,109.554,1.659,6.260578661844485,2.0,0.0,0.0,0.0,0.0,0.0,250.0,225.0,229.0,120.0,419.0,35.0,60.0,3369.0,966.0,509.0,714.0,6.0,5673.0,1229.0,6902.0,0.0,475.0,6427.0,237.5,3213.5,13.16987674938442,6.58493837469221,22.9456108,90.8198327
R140,19,109.554,110.175,0.621,6.2,2.0,1.0,0.0,0.0,0.0,0.0,250.0,225.0,229.0,120.0,419.0,35.0,60.0,3369.0,966.0,509.0,714.0,6.0,5673.0,1229.0,6902.0,5.032206119162641,475.0,6427.0,237.5,3213.5,13.16987674938442,9.10104143427353,22.9444163,90.8309717
R140,20,110.175,111.45100000000001,1.276,6.2,2.0,2.0,0.0,0.0,0.0,0.0,250.0,225.0,229.0,120.0,419.0,35.0,60.0,3369.0,966.0,509.0,714.0,6.0,5673.0,1229.0,6902.0,4.898119122257054,475.0,6427.0,237.5,3213.5,13.16987674938442,9.033997935820736,22.942430199999997,90.83766635
R140,21,111.45100000000001,117.995,6.544,6.438539119804401,2.0,5.0,0.0,0.0,0.0,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,2.3876833740831294,1018.0,6676.0,509.0,3338.0,16.99889939982992,9.693291386956524,22.9419719,90.8749716
R140,22,117.995,125.575,7.58,6.098944591029023,2.0,2.0,0.0,1.0,0.0,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,2.4736147757255935,1018.0,6676.0,509.0,3338.0,16.99889939982992,9.736257087777757,22.941527450000002,90.9384302
R140,23,125.575,126.78,1.205,6.0,2.0,0.0,1.0,0.0,0.0,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,5.186721991701244,1018.0,6676.0,509.0,3338.0,16.99889939982992,11.092810695765582,22.94287465,90.98598565
R140,24,126.78,138.63,11.85,6.395443037974683,2.0,2.0,3.0,0.0,0.0,4.0,512.0,502.0,419.0,339.0,218.0,47.0,136.0,4649.0,535.0,135.0,194.0,4.0,7361.0,333.0,7694.0,2.109704641350211,1018.0,6676.0,509.0,3338.0,16.99889939982992,9.554302020590065,22.9449441,91.0372497
R141,1,0.0,1.975,1.975,7.63061678463094,2.0808897876643075,2.0,0.0,0.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,3.1645569620253164,1601.0,4347.0,769.3824101068999,2089.0102040816323,16.342666740235455,9.753611851130385,23.3469441,91.1469163
R141,2,1.9780000000000002,2.28,0.302,7.32,2.0,1.0,0.0,0.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,10.347682119205299,1601.0,4347.0,800.5,2173.5,17.003644161478555,13.675663140341927,23.338680250000003,91.146333
R141,3,2.28,8.687000000000001,6.407,7.268596847198377,2.0,2.0,1.0,0.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,1.9509911034805683,1601.0,4347.0,800.5,2173.5,17.003644161478555,9.477317632479561,23.3141389,91.1351663
R141,4,8.687000000000001,10.793,2.106,7.3,2.0,2.0,0.0,0.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,2.967711301044634,1601.0,4347.0,800.5,2173.5,17.003644161478555,9.985677731261594,23.27138825,91.1244299
R141,5,10.793,13.84,3.0469999999999997,7.300000000000001,2.0,6.0,0.0,0.0,1.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,14.358385297013458,1601.0,4347.0,800.5,2173.5,17.003644161478555,15.681014729246005,23.2455552,91.1215827
R141,6,13.84,14.868,1.028,7.3,2.0,3.0,0.0,1.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,21.27918287937743,1601.0,4347.0,800.5,2173.5,17.003644161478555,19.141413520427992,23.234971899999998,91.125416
R141,7,14.868,15.0,0.132,7.3,2.0,0.0,0.0,0.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,0.0,1601.0,4347.0,800.5,2173.5,17.003644161478555,8.501822080739277,23.2300827,91.1259993
R141,8,15.0,15.512,0.512,7.3,2.0,0.0,1.0,0.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,12.20703125,1601.0,4347.0,800.5,2173.5,17.003644161478555,14.605337705739277,23.22648545,91.12467985
R141,9,15.512,28.497,12.985,7.315286869464766,2.0,5.0,3.0,0.0,2.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,6.497882171736619,1601.0,4347.0,800.5,2173.5,17.003644161478555,11.750763166607587,23.1680827,91.1262216
R141,10,28.497,38.225,9.728,6.970431743421054,1.9520970394736845,8.0,2.0,1.0,0.0,28.0,930.0,643.0,814.0,123.0,557.0,107.0,154.0,1716.0,530.0,157.0,180.0,9.0,5602.0,346.0,5948.0,5.139802631578948,1601.0,4347.0,820.1436545550289,2226.8360189573455,17.420900516362643,11.280351573970796,23.06275,91.1084444
R142,1,0.0,10.311,10.311,7.500746775288528,2.04887983706721,3.0,5.0,3.0,0.0,20.0,658.0,590.0,411.0,336.0,294.0,48.0,198.0,3542.0,543.0,216.0,288.0,1.0,6640.0,505.0,7145.0,7.576859664436039,1268.0,5877.0,618.8747514910535,2868.3966202783295,16.903674014456293,12.240266839446166,22.9879441,91.09743019999999
R142,2,10.311,10.732999999999999,0.42200000000000004,7.328530805687204,2.0,0.0,0.0,1.0,0.0,20.0,658.0,590.0,411.0,336.0,294.0,48.0,198.0,3542.0,543.0,216.0,288.0,1.0,6640.0,505.0,7145.0,29.620853080568715,1268.0,5877.0,634.0,2938.5,17.316798430288223,23.46882575542847,23.035687378467404,91.096290652884
R142,3,10.732999999999999,23.631999999999998,12.899000000000001,5.582145902783162,2.0,4.0,1.0,1.0,0.0,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,2.42266842390883,415.0,3187.0,207.5,1593.5,7.6659532369720536,5.044310830440442,23.059972199999997,91.0547222
R142,4,23.631999999999998,25.224,1.5919999999999999,5.980150753768846,1.8775125628140703,1.0,0.0,0.0,0.0,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,1.9629396984924625,415.0,3187.0,221.0371361659418,1697.4586818333892,8.166073973408839,5.064506835950651,23.061,90.9783882
R142,5,25.224,29.212,3.988,5.597943831494481,1.9511033099297892,2.0,0.0,0.0,0.0,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,1.5672016048144433,415.0,3187.0,212.70016707364093,1633.4347770209486,7.858070044735778,4.712635824775111,23.063513900000004,90.95486109999999
R142,6,29.212,37.72,8.508,5.551998119417019,2.0,5.0,3.0,0.0,0.0,4.0,203.0,208.0,116.0,180.0,80.0,17.0,69.0,2279.0,281.0,71.0,94.0,0.0,3437.0,165.0,3602.0,4.040314997649272,415.0,3187.0,207.5,1593.5,7.6659532369720536,5.853134117310663,23.0849856,90.89518025
R143,1,0.0,20.26,20.26,3.768756169792695,1.0111056268509377,13.0,5.0,5.0,0.0,0.0,103.0,127.0,0.0,0.0,166.0,36.0,36.0,2464.0,387.0,546.0,464.0,28.0,3319.0,1038.0,4357.0,6.632527147087856,230.0,4127.0,227.47376128874788,4081.6704906028804,15.789192480462635,11.210859813775246,22.897582999999997,91.0005
R151,1,0.0,4.69,4.69,5.821876332622601,2.0170575692963753,1.0,6.0,1.0,0.0,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,11.3272921108742,1069.0,2122.0,529.9799154334038,1052.0274841437633,10.033422112829772,10.680357111851986,22.91663855,91.5463191
R151,2,4.69,20.063,15.373,5.594073931706066,2.0,11.0,1.0,5.0,0.0,0.0,714.0,355.0,165.0,113.0,138.0,25.0,95.0,1300.0,224.0,62.0,0.0,0.0,3129.0,62.0,3191.0,6.708189683210823,1069.0,2122.0,534.5,1061.0,10.118995009314462,8.413592346262643,22.9148611,91.6201104
R151,3,20.299,31.339000000000002,11.04,3.6605441098785,1.0212185243880965,1.0,1.0,6.0,1.0,0.0,163.0,84.0,0.0,37.0,122.0,0.0,31.0,319.0,109.0,37.0,53.0,0.0,865.0,90.0,955.0,9.90715579710145,247.0,708.0,241.86791964824556,693.2894215018537,5.253277050179193,7.580216423640321,22.852930549999996,91.70606945
R151,4,31.656999999999996,47.702,16.045,3.5788519788095976,1.0,1.0,0.0,14.0,0.0,0.0,406.0,208.0,0.0,69.0,224.0,0.0,61.0,623.0,202.0,73.0,110.0,0.0,1793.0,183.0,1976.0,11.101589280149579,614.0,1362.0,614.0,1362.0,12.076999982983,11.58929463156629,22.7469441,91.7461663
R160,1,0.0,11.715,11.715,5.559714041826718,2.0,27.0,2.0,0.0,0.0,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,8.269312846777634,1083.0,5366.0,541.5,2683.0,15.338232822808946,11.803772834793289,22.5533194,91.79830525
R160,2,11.715,22.383000000000003,10.668,5.584326021747282,2.0,8.0,1.0,0.0,1.0,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,5.272778402699663,1083.0,5366.0,541.5,2683.0,15.338232822808946,10.305505612754304,22.640957999999998,91.79358299999998
R160,3,22.383000000000003,24.44,2.057,6.166290714632963,2.1458434613514834,2.0,1.0,0.0,0.0,3.0,690.0,390.0,122.0,284.0,540.0,265.0,498.0,2790.0,488.0,210.0,169.0,0.0,6070.0,379.0,6449.0,6.076810889645114,1083.0,5366.0,504.69664703217023,2500.6483914816486,14.29576117649207,10.186286033068592,22.695833,91.7903886
R160,4,24.44,42.77,18.33,5.565711947626841,2.0,7.0,7.0,2.0,0.0,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,4.944080741953083,350.0,1276.0,175.0,638.0,4.232327390579165,4.588204066266124,22.77763825,91.7959719
R160,5,42.77,57.521,14.751,5.643582130025084,2.0,8.0,1.0,5.0,0.0,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,6.355501321944275,350.0,1276.0,175.0,638.0,4.232327390579165,5.29391435626172,22.8731382,91.85852779999999
R160,6,57.521,70.915,13.394,5.60043452292071,2.0,5.0,2.0,3.0,1.0,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,6.766089293713604,350.0,1276.0,175.0,638.0,4.232327390579165,5.499208342146384,23.0025556,91.8720271
R160,7,70.915,86.74,15.825,5.645661927330175,2.0,6.0,5.0,1.0,0.0,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,3.9494470774091632,350.0,1276.0,175.0,638.0,4.232327390579165,4.090887233994164,23.072129144827585,91.91637256551724
R160,8,86.74,89.912,3.1719999999999997,6.421924015868179,2.1107720476045184,11.0,0.0,0.0,0.0,0.0,216.0,134.0,62.0,115.0,34.0,146.0,26.0,331.0,259.0,99.0,204.0,0.0,1323.0,303.0,1626.0,10.837011349306433,350.0,1276.0,165.8161052479397,604.5181437039173,4.010217394514359,7.423614371910396,23.11025,91.97622159999999
R161,1,0.0,14.970999999999998,14.970999999999998,5.622376594749849,2.0,0.0,1.0,1.0,0.0,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,1.2524213479393498,259.0,1830.0,129.5,915.0,4.532828961659151,2.8926251547992505,22.5498608,92.1167771
R161,2,14.970999999999998,19.972,5.001,5.5924575084983,2.0,7.0,1.0,1.0,0.0,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,8.123375324935013,259.0,1830.0,129.5,915.0,4.532828961659151,6.328102143297082,22.49106915,92.1314021
R161,3,19.972,32.294000000000004,12.322000000000001,5.543594384028567,2.0,3.0,1.0,0.0,0.0,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,1.2680571335822104,259.0,1830.0,129.5,915.0,4.532828961659151,2.900443047620681,22.438277399999997,92.14366629999999
R161,4,32.294000000000004,35.6,3.306,5.547368421052631,2.0,2.0,0.0,1.0,1.0,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,13.2335148215366,259.0,1830.0,129.5,915.0,4.532828961659151,8.883171891597875,22.363000000000003,92.14152740000002
R161,5,35.6,49.15,13.55,5.232177121771218,1.7952029520295203,18.0,2.0,2.0,0.0,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,6.918819188191881,259.0,1830.0,144.27338129496403,1019.3833504624871,5.049934834983062,5.984377011587471,22.3031111,92.1552778
R161,6,49.15,61.178000000000004,12.027999999999999,5.102494180246093,1.6793315596940475,15.0,3.0,2.0,1.0,0.0,137.0,122.0,73.0,22.0,99.0,38.0,75.0,692.0,521.0,204.0,106.0,0.0,1779.0,310.0,2089.0,9.612986365147988,259.0,1830.0,154.22803109064802,1089.7192930343085,5.398372865076118,7.505679615112053,22.2306104,92.1911941
R162,1,0.0,23.95,23.95,3.7715635953930904,1.041311967951928,2.0,1.0,0.0,0.0,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,0.5219206680584552,253.0,972.0,242.96273142582348,933.43784563597,6.026760727878991,3.2743406979687233,22.7290549,92.07647159999999
R162,2,23.964000000000002,38.44,14.475999999999999,3.7287177386317083,1.0,5.0,3.0,1.0,1.0,0.0,173.0,80.0,5.0,61.0,55.0,351.0,64.0,255.0,85.0,49.0,47.0,0.0,1129.0,96.0,1225.0,4.965114672561481,253.0,972.0,253.0,972.0,6.275738073923066,5.620426373242274,22.8707493,92.02844379999999
R162,3,38.61,61.505,22.895,4.960078619785979,1.6553832714566499,19.0,0.0,1.0,0.0,0.0,30.0,19.0,19.0,81.0,46.0,192.0,0.0,85.0,258.0,61.0,58.0,0.0,730.0,119.0,849.0,3.139331731819175,49.0,800.0,29.600395778364117,483.2717678100264,1.903197760310169,2.5212647460646718,23.0121944,92.0124444
R163,1,0.0,9.149,9.149,5.360410973876927,1.5,2.0,0.0,2.0,0.0,1.0,238.0,224.0,146.0,97.0,203.0,52.0,164.0,4453.0,838.0,236.0,364.0,0.0,6416.0,600.0,7016.0,3.4156738441359713,463.0,6553.0,308.6666666666667,4368.666666666667,17.72432073633178,10.569997290233875,22.4312771,91.8707216
R163,2,9.149,15.753,6.604,5.2,1.5000000000000002,1.0,2.0,0.0,0.0,1.0,238.0,224.0,146.0,97.0,203.0,52.0,164.0,4453.0,838.0,236.0,364.0,0.0,6416.0,600.0,7016.0,2.3659903089036947,463.0,6553.0,308.66666666666663,4368.666666666666,17.724320736331777,10.045155522617735,22.44831925,91.9399441
